ID_Incident,WaktuKey,LokasiKey,JenisSeranganKey,TimResponKey,DurasiRespon,JumlahDataTerenam,StatusPenanganan
738,636,3,4,18,350,4628,selesai
739,642,3,2,1,100,6904,selesai
740,446,2,6,7,227,526,selesai
741,268,1,1,13,59,8743,selesai
742,519,1,5,14,35,2423,selesai
743,1027,3,4,15,123,3257,selesai
744,457,2,6,20,419,7980,selesai
745,1082,3,2,13,378,6486,pending
746,845,1,2,17,220,7881,selesai
747,206,1,4,6,236,4355,selesai
748,673,1,6,5,93,3096,selesai
749,420,3,5,10,242,1686,selesai
750,859,2,4,19,233,178,pending
751,460,1,4,5,461,926,selesai
752,182,3,6,3,140,8482,selesai
753,1010,3,1,3,328,1014,selesai
754,83,2,3,6,353,9585,pending
755,805,2,4,11,208,6926,selesai
756,728,3,6,6,89,316,selesai
757,1094,1,6,3,471,7230,selesai
758,326,1,3,14,346,7853,selesai
759,432,1,6,15,166,4471,selesai
760,127,1,5,20,94,9834,selesai
761,223,3,3,18,296,2800,pending
762,217,1,6,6,316,9984,selesai
763,468,1,6,10,316,8289,selesai
764,865,2,6,7,273,6885,selesai
765,397,1,2,3,408,4651,selesai
766,385,3,6,3,286,9676,selesai
767,267,3,5,20,259,8660,selesai
768,201,2,2,20,412,7304,selesai
769,1044,3,1,14,268,5320,selesai
770,398,2,6,7,8,9945,pending
771,871,3,5,8,322,106,selesai
772,376,1,2,9,18,8303,pending
773,142,2,6,4,248,5855,selesai
774,858,1,5,8,419,5773,selesai
775,1044,2,5,20,408,8297,selesai
776,664,2,4,15,28,4247,selesai
777,279,3,4,13,381,7730,selesai
778,1071,1,2,13,139,8951,selesai
779,586,2,1,4,158,3652,selesai
780,338,3,2,19,397,8374,selesai
781,834,2,1,7,233,6638,selesai
782,17,2,3,20,127,6825,selesai
783,433,3,6,2,416,4374,selesai
784,54,3,2,16,310,6512,selesai
785,957,2,4,16,366,505,selesai
786,536,1,4,1,30,5518,selesai
787,1063,3,5,2,297,884,pending
788,917,1,3,17,410,9726,selesai
789,313,1,2,7,90,5483,selesai
790,629,2,3,8,218,4855,selesai
791,857,3,1,19,208,1831,selesai
792,511,3,6,9,156,2782,selesai
793,265,2,2,15,196,5475,pending
794,436,1,6,6,228,4553,selesai
795,60,1,6,20,26,4304,pending
796,579,2,4,20,24,1187,selesai
797,836,1,3,4,70,204,selesai
798,905,2,6,14,424,5167,selesai
799,396,1,3,19,443,2646,selesai
800,511,1,2,16,447,1885,pending
801,879,3,2,16,325,7184,selesai
802,842,1,1,19,464,8771,selesai
803,804,2,6,16,361,8327,pending
804,904,2,2,17,358,4803,selesai
805,964,3,5,20,20,9356,selesai
806,1063,3,2,8,80,8200,pending
807,955,1,6,6,210,7962,selesai
808,556,1,3,1,323,4105,selesai
809,84,2,3,6,32,7712,selesai
810,864,3,2,10,305,8672,selesai
811,235,2,6,8,462,2055,selesai
812,117,3,1,7,447,6688,selesai
813,126,2,1,10,33,3054,pending
814,663,3,5,19,390,5698,selesai
815,923,2,1,13,402,4946,selesai
816,100,3,2,14,297,3407,selesai
817,307,3,3,5,233,6884,selesai
818,593,3,1,17,443,6761,selesai
819,187,1,2,16,289,2268,selesai
820,337,1,1,3,73,9475,selesai
821,957,1,4,1,361,4935,selesai
822,732,3,5,9,497,8751,selesai
823,457,3,6,9,410,4831,selesai
824,24,1,1,9,22,8981,selesai
825,139,2,1,11,353,8343,selesai
826,651,2,1,2,29,9650,pending
827,788,1,4,3,171,9441,selesai
828,995,1,6,6,178,1238,selesai
829,1061,3,6,1,286,5166,selesai
830,146,3,6,9,98,4516,selesai
831,237,3,3,19,79,3133,selesai
832,419,3,3,3,186,3775,selesai
833,865,2,2,16,178,7648,selesai
834,159,2,1,7,276,6028,selesai
835,981,2,6,8,351,3006,selesai
836,258,1,1,1,266,7274,selesai
837,872,2,3,6,498,9565,selesai
838,889,2,3,11,406,5947,selesai
839,626,3,4,9,162,9222,selesai
840,132,1,4,6,28,1043,selesai
841,887,3,5,2,41,863,pending
842,799,3,5,15,290,6322,selesai
843,16,1,3,2,467,6540,selesai
844,827,3,6,17,287,8531,selesai
845,525,3,3,9,289,6563,selesai
846,46,2,4,18,52,1107,selesai
847,654,2,3,11,368,2762,selesai
848,1042,2,4,2,310,1076,pending
849,514,3,4,5,408,4269,selesai
850,209,1,2,14,117,7627,selesai
851,822,1,3,15,351,9336,selesai
852,535,1,4,4,389,1141,selesai
853,87,3,2,8,334,8961,selesai
854,208,1,2,11,121,4241,selesai
855,232,3,1,7,403,7867,pending
856,174,2,1,5,13,6939,pending
857,694,2,5,11,359,2828,selesai
858,134,2,3,2,451,3908,selesai
859,650,2,5,13,106,4548,pending
860,955,1,6,17,434,7895,pending
861,705,2,2,12,124,951,selesai
862,603,1,1,15,39,9992,selesai
863,415,1,1,14,119,5861,pending
864,860,1,6,10,210,9354,selesai
865,669,3,4,20,15,91,pending
866,722,2,1,4,160,4858,selesai
867,763,1,1,17,499,7092,pending
868,521,2,5,7,54,5619,selesai
869,547,1,1,4,151,3713,selesai
870,441,1,5,12,374,5479,selesai
871,493,1,4,14,77,9407,selesai
872,118,2,6,7,397,709,selesai
873,343,1,4,7,51,5429,selesai
874,500,3,4,9,204,5262,selesai
875,648,1,4,4,201,9775,selesai
876,857,1,5,4,455,5192,selesai
877,864,2,3,12,344,270,pending
878,584,1,5,17,403,832,selesai
879,269,3,4,5,143,6076,selesai
880,840,2,3,1,289,5325,selesai
881,1053,3,4,2,44,4069,selesai
882,613,1,1,1,350,7548,selesai
883,585,1,5,7,58,5697,selesai
884,266,3,1,14,283,7231,selesai
885,669,3,3,16,229,2872,selesai
886,289,1,5,1,58,2932,selesai
887,154,1,6,7,406,275,selesai
888,234,1,4,1,267,5157,selesai
889,977,1,6,11,45,9236,selesai
890,297,2,5,20,67,7383,selesai
891,1096,2,6,12,316,6294,selesai
892,15,3,3,20,242,3486,pending
893,125,1,3,6,45,9046,pending
894,259,1,4,8,31,4515,pending
895,612,1,1,7,230,9125,selesai
896,18,1,4,1,120,3078,selesai
897,692,3,3,11,496,7937,selesai
898,369,3,4,17,395,5795,selesai
899,893,1,2,9,234,4194,selesai
900,571,3,2,16,125,1617,selesai
901,1059,2,2,8,282,4682,selesai
902,351,2,2,7,211,603,pending
903,1035,1,4,2,163,6083,selesai
904,885,3,6,2,439,9169,selesai
905,564,3,4,3,277,5192,selesai
906,695,1,6,5,375,1653,selesai
907,49,1,1,8,282,2007,selesai
908,346,3,1,6,20,7952,selesai
909,914,2,2,6,452,955,selesai
910,311,2,5,7,319,6449,selesai
911,1078,3,4,14,203,5116,selesai
912,197,3,6,3,456,9581,selesai
913,285,1,6,3,197,6580,selesai
914,997,3,1,20,356,4910,selesai
915,362,1,6,9,100,6521,selesai
916,411,3,4,5,64,5747,selesai
917,164,3,4,16,59,9048,selesai
918,345,2,6,15,194,2956,selesai
919,719,2,5,5,115,8564,pending
920,655,1,6,15,322,1599,selesai
921,107,3,6,14,203,2507,selesai
922,411,3,4,1,291,1446,selesai
923,365,3,6,10,260,6273,selesai
924,739,2,3,9,58,8020,selesai
925,168,2,3,12,354,7130,selesai
926,947,2,4,4,61,7343,selesai
927,685,2,3,3,474,8171,selesai
928,830,2,6,9,187,1536,pending
929,722,1,4,4,217,8616,selesai
930,217,3,1,8,364,3600,selesai
931,792,3,4,18,261,6557,selesai
932,324,1,5,4,76,7674,selesai
933,834,1,5,11,414,6353,selesai
934,1011,3,3,4,311,1869,selesai
935,940,1,4,9,305,500,pending
936,568,2,3,18,158,2344,pending
937,304,1,4,18,416,8503,selesai
938,485,1,6,8,102,2909,selesai
939,49,3,4,4,150,7940,selesai
940,23,3,5,1,477,6075,selesai
941,13,3,3,9,479,5904,selesai
942,832,1,3,4,71,9180,selesai
943,636,1,2,1,463,6657,selesai
944,145,1,6,11,352,5720,selesai
945,524,1,3,11,428,9435,pending
946,134,2,4,4,482,1869,pending
947,562,3,2,18,9,8556,selesai
948,186,2,6,20,38,1977,pending
949,965,3,5,16,316,5884,pending
950,507,1,3,8,190,6486,selesai
951,185,2,1,11,379,3337,selesai
952,297,3,1,2,360,7769,selesai
953,1075,1,6,3,325,2240,selesai
954,522,1,1,14,222,9023,selesai
955,299,1,3,5,36,879,selesai
956,928,2,2,14,297,4259,selesai
957,514,2,3,6,332,8147,selesai
958,548,2,3,14,498,9799,selesai
959,23,1,2,12,454,3919,pending
960,399,1,2,20,424,1069,selesai
961,147,3,1,14,313,8563,selesai
962,843,2,6,1,423,1301,pending
963,836,3,6,9,146,2475,selesai
964,418,2,5,20,418,1194,selesai
965,1090,1,5,16,312,178,selesai
966,749,3,5,7,76,3540,selesai
967,4,3,2,6,366,4147,selesai
968,222,3,5,13,427,3109,selesai
969,1068,2,1,20,280,447,selesai
970,644,3,5,16,485,7756,selesai
971,626,3,5,5,42,3216,selesai
972,719,3,2,8,233,3056,selesai
973,855,3,2,2,289,7738,selesai
974,125,3,6,7,364,1211,selesai
975,189,2,2,16,228,9060,selesai
976,366,2,1,16,429,7726,selesai
977,390,2,2,13,476,4124,selesai
978,361,2,3,5,213,2111,selesai
979,722,3,1,17,380,1049,pending
980,1084,2,5,3,15,663,selesai
981,94,3,4,2,245,7967,selesai
982,217,2,2,20,483,1141,selesai
983,54,2,3,14,109,8907,selesai
984,340,3,6,11,432,3540,pending
985,42,3,1,12,284,5173,selesai
986,418,1,6,11,182,7095,selesai
987,149,2,3,19,60,1094,pending
988,896,1,3,14,52,1981,selesai
989,786,2,1,10,33,4728,pending
990,778,3,6,15,280,3471,selesai
991,527,1,4,1,399,555,selesai
992,665,1,6,7,404,9077,selesai
993,111,1,3,10,460,8212,selesai
994,846,1,2,6,56,1003,pending
995,1040,3,4,10,128,1521,selesai
996,76,1,6,7,329,2400,selesai
997,480,1,5,20,102,4495,selesai
998,75,1,4,1,42,5106,selesai
999,886,3,6,9,231,4874,selesai
1000,630,1,5,11,35,6969,pending
1001,394,2,3,9,304,1528,selesai
1002,201,3,5,6,150,7322,selesai
1003,527,3,1,7,395,1190,selesai
1004,294,1,3,20,146,6626,selesai
1005,362,2,3,7,155,1043,selesai
1006,184,2,1,6,18,1400,selesai
1007,113,1,4,5,402,9103,selesai
1008,677,1,6,4,97,6787,selesai
1009,975,1,1,3,341,9655,pending
1010,596,3,2,6,191,9437,selesai
1011,737,1,1,8,478,4463,selesai
1012,96,2,3,14,403,8670,selesai
1013,642,2,5,9,77,6337,selesai
1014,388,3,4,16,384,1294,selesai
1015,621,1,1,5,259,5857,selesai
1016,468,3,3,7,401,4768,selesai
1017,728,1,3,5,491,9273,selesai
1018,1,3,3,20,373,4167,selesai
1019,316,1,3,14,413,2843,selesai
1020,357,2,6,9,149,7388,selesai
1021,841,1,4,8,109,2794,selesai
1022,1026,2,4,11,98,7431,selesai
1023,832,1,3,18,74,3037,selesai
1024,82,2,4,7,300,5098,selesai
1025,269,1,4,17,269,641,selesai
1026,186,3,2,4,24,2934,selesai
1027,38,3,3,14,86,1320,selesai
1028,777,3,6,18,12,7005,selesai
1029,1026,1,4,3,352,4740,selesai
1030,894,2,2,19,305,502,selesai
1031,564,3,3,19,189,3729,pending
1032,592,3,5,9,166,9739,pending
1033,88,3,2,1,409,9597,selesai
1034,601,1,5,1,331,7822,selesai
1035,57,3,6,10,221,2090,selesai
1036,1053,2,2,15,467,7727,selesai
1037,907,1,3,8,51,5989,selesai
1038,538,2,2,18,44,2482,selesai
1039,281,2,1,15,370,6200,selesai
1040,394,1,1,11,57,9641,selesai
1041,1074,1,6,14,157,8028,selesai
1042,559,1,4,14,233,7424,selesai
1043,303,1,1,5,257,642,selesai
1044,461,3,5,14,91,875,pending
1045,99,3,4,10,275,7946,selesai
1046,1071,2,4,11,336,176,selesai
1047,779,1,1,7,328,5305,selesai
1048,392,2,6,12,196,2182,selesai
1049,294,3,5,18,8,3042,selesai
1050,33,2,3,18,463,8658,selesai
1051,979,2,2,3,228,8644,selesai
1052,409,2,3,19,41,3121,selesai
1053,814,3,2,12,208,5247,selesai
1054,944,3,5,5,346,6327,selesai
1055,463,2,3,5,267,6220,selesai
1056,204,3,2,3,375,9861,pending
1057,585,3,3,10,228,9704,selesai
1058,49,2,2,9,253,882,pending
1059,900,3,2,14,145,4895,selesai
1060,872,3,2,20,432,6423,pending
1061,866,1,5,8,36,2157,selesai
1062,320,2,4,3,105,1241,selesai
1063,997,3,6,10,245,9250,selesai
1064,908,1,5,6,255,6780,selesai
1065,428,1,4,3,54,2619,pending
1066,688,2,2,14,7,397,pending
1067,503,3,6,1,55,9760,selesai
1068,620,2,4,20,467,3668,selesai
1069,146,3,5,1,383,8892,selesai
1070,487,3,2,17,323,8436,selesai
1071,1095,2,5,2,34,3842,selesai
1072,495,3,3,7,323,4341,selesai
1073,186,3,4,12,80,8048,selesai
1074,1071,1,2,7,164,1150,selesai
1075,935,3,4,2,202,6801,selesai
1076,859,2,4,7,473,6621,pending
1077,707,1,2,5,9,8861,selesai
1078,693,2,1,16,217,6656,selesai
1079,360,1,6,7,393,3759,selesai
1080,680,3,1,7,238,6510,selesai
1081,417,3,5,18,98,6494,selesai
1082,841,3,2,16,181,1196,pending
1083,88,2,5,7,20,6152,pending
1084,1006,2,4,11,223,282,selesai
1085,1025,1,3,16,292,4727,selesai
1086,1078,3,4,16,338,3977,selesai
1087,747,2,4,1,228,7402,selesai
1088,241,1,3,12,411,1841,selesai
1089,679,1,4,5,180,6077,selesai
1090,613,2,5,8,491,4701,selesai
1091,998,3,4,10,190,6439,selesai
1092,970,3,4,19,299,8470,selesai
1093,263,1,4,10,330,4005,selesai
1094,87,1,4,2,317,5540,selesai
1095,389,1,6,18,465,2859,selesai
1096,1033,2,4,17,318,7017,selesai
1097,869,2,6,14,313,3269,selesai
1098,902,2,1,7,163,4477,selesai
1099,71,3,2,18,207,9500,selesai
1100,1014,2,3,5,153,7748,selesai
1101,801,3,1,8,353,3619,selesai
1102,855,3,3,6,398,3204,pending
1103,797,2,2,9,119,2272,selesai
1104,732,3,1,1,308,8750,selesai
1105,910,1,6,1,85,9718,selesai
1106,1006,1,1,9,375,1149,pending
1107,199,2,5,18,256,4412,selesai
1108,124,3,2,8,416,3082,selesai
1109,209,1,5,16,212,9230,selesai
1110,193,1,3,7,8,4222,selesai
1111,865,1,5,19,412,8868,selesai
1112,655,3,6,14,57,9345,selesai
1113,959,2,2,15,63,5005,selesai
1114,47,1,1,20,118,3146,selesai
1115,350,2,4,16,307,6008,selesai
1116,54,2,5,1,497,8874,selesai
1117,281,1,3,1,382,6212,selesai
1118,482,3,4,15,35,9717,selesai
1119,1006,3,3,9,260,4300,selesai
1120,775,1,3,12,280,6202,selesai
1121,784,3,3,8,132,8594,selesai
1122,433,3,4,4,121,739,selesai
1123,933,2,5,19,151,9744,pending
1124,944,2,2,16,288,7805,selesai
1125,777,2,6,16,270,8768,selesai
1126,92,3,4,16,489,3717,selesai
1127,1040,3,5,9,257,7260,selesai
1128,184,3,1,10,386,2024,selesai
1129,508,2,3,10,118,4527,selesai
1130,428,2,2,15,484,6463,selesai
1131,401,1,6,6,252,3858,selesai
1132,585,1,2,13,295,4354,selesai
1133,85,1,6,13,428,8298,selesai
1134,461,2,1,1,32,4896,selesai
1135,1050,1,1,9,343,4496,selesai
1136,626,1,6,14,22,7666,selesai
1137,683,3,1,9,199,2950,selesai
1138,791,1,5,4,367,4478,selesai
1139,171,2,1,8,65,7710,pending
1140,1037,2,2,9,464,6265,selesai
1141,27,1,4,12,164,5746,selesai
1142,1022,3,3,1,56,1965,pending
1143,747,1,5,8,417,6275,selesai
1144,208,3,3,18,61,9219,selesai
1145,686,2,1,20,439,5432,selesai
1146,726,3,4,9,390,7823,selesai
1147,141,1,2,15,345,6002,selesai
1148,788,1,3,9,333,6627,selesai
1149,341,1,6,12,145,4899,selesai
1150,338,3,5,14,478,5558,selesai
1151,100,1,5,18,488,790,selesai
1152,467,3,4,16,211,3309,selesai
1153,542,1,3,14,123,9736,selesai
1154,864,3,6,8,136,6578,selesai
1155,535,2,4,19,346,9369,selesai
1156,287,3,3,10,191,9898,pending
1157,760,1,3,17,414,2228,selesai
1158,183,3,6,9,289,7355,selesai
1159,561,1,6,19,351,9115,pending
1160,331,3,3,6,105,6951,selesai
1161,35,1,5,13,282,5741,selesai
1162,355,3,3,7,418,3063,selesai
1163,92,2,5,4,6,5319,pending
1164,255,1,4,12,53,2503,pending
1165,819,3,1,2,14,9451,pending
1166,962,1,4,15,328,9597,selesai
1167,409,1,1,10,64,2431,selesai
1168,927,3,3,10,18,6726,selesai
1169,540,3,2,12,429,3532,selesai
1170,671,1,2,13,447,3913,selesai
1171,486,2,4,14,496,2721,selesai
1172,327,3,4,14,158,4080,selesai
1173,322,1,2,19,150,6537,selesai
1174,687,2,6,19,57,1621,selesai
1175,550,1,4,2,490,3878,pending
1176,653,3,3,6,495,3279,selesai
1177,559,2,4,19,99,941,selesai
1178,156,3,5,6,402,5453,selesai
1179,562,3,4,13,390,6824,selesai
1180,422,1,2,17,340,3892,selesai
1181,647,3,1,1,316,224,selesai
1182,719,3,2,13,141,5080,selesai
1183,704,3,6,9,206,1913,pending
1184,966,2,2,11,359,7169,selesai
1185,758,3,2,14,375,5402,selesai
1186,857,1,3,17,237,9593,pending
1187,276,3,3,14,233,4790,selesai
1188,617,2,3,15,281,3077,selesai
1189,684,2,5,10,23,1625,pending
1190,30,1,4,13,27,3246,pending
1191,727,1,6,9,26,9360,selesai
1192,545,2,3,1,21,2699,selesai
1193,1014,3,4,2,281,1548,selesai
1194,589,1,4,15,470,7591,selesai
1195,450,2,1,2,78,5060,selesai
1196,415,3,6,1,484,8219,selesai
1197,944,2,6,2,305,6381,selesai
1198,342,3,4,13,295,6508,selesai
1199,1,1,2,20,111,1913,selesai
1200,119,2,4,19,239,169,selesai
1201,144,1,5,2,112,2005,selesai
1202,857,2,4,10,414,1921,selesai
1203,101,1,4,11,221,9936,selesai
1204,950,1,1,14,17,2180,selesai
1205,632,3,4,20,119,7748,selesai
1206,829,2,3,9,227,6415,selesai
1207,901,1,4,16,485,635,selesai
1208,540,2,3,5,330,4301,selesai
1209,329,2,3,17,99,8412,pending
1210,468,2,6,4,420,4053,pending
1211,154,2,6,3,43,3262,pending
1212,842,2,4,6,269,9483,selesai
1213,502,1,1,20,281,2946,pending
1214,538,1,5,18,108,8819,selesai
1215,12,3,3,15,462,3562,selesai
1216,610,1,4,2,350,1989,selesai
1217,993,3,1,1,352,5668,pending
1218,761,1,4,15,223,4037,selesai
1219,641,1,5,20,153,4029,selesai
1220,1043,1,5,11,456,722,selesai
1221,526,1,1,17,76,5884,selesai
1222,656,3,1,3,418,1236,selesai
1223,616,2,2,17,10,9196,selesai
1224,491,2,1,2,161,1163,selesai
1225,962,1,4,11,446,2693,selesai
1226,576,3,1,20,371,1989,selesai
1227,732,3,3,12,439,7986,selesai
1228,886,3,6,11,471,5111,selesai
1229,560,1,6,9,118,6421,selesai
1230,188,3,1,17,113,5902,selesai
1231,188,1,3,19,236,3932,pending
1232,364,3,1,13,5,104,selesai
1233,800,1,6,19,104,6336,selesai
1234,475,2,5,5,263,79,selesai
1235,740,1,4,14,94,377,selesai
1236,912,1,6,6,206,4906,selesai
1237,539,1,4,14,445,7234,selesai
1238,1050,3,4,2,233,167,selesai
1239,95,2,4,4,339,3639,pending
1240,373,2,5,19,493,9409,selesai
1241,1000,2,4,7,28,3095,selesai
1242,109,1,2,9,9,9917,selesai
1243,750,2,4,19,143,8795,selesai
1244,647,1,3,10,36,9500,selesai
1245,7,1,5,12,473,3171,selesai
1246,987,3,2,4,493,6558,selesai
1247,224,2,1,14,12,9274,selesai
1248,217,2,2,13,440,3133,selesai
1249,411,1,4,12,143,8082,selesai
1250,334,2,6,14,234,9450,selesai
1251,1070,1,1,9,135,4717,selesai
1252,1050,3,5,1,283,8352,selesai
1253,383,1,2,13,353,5512,selesai
1254,135,2,2,9,273,3066,pending
1255,590,3,1,17,222,4173,selesai
1256,658,2,2,1,93,5174,selesai
1257,487,3,1,7,372,4395,selesai
1258,602,2,1,19,283,992,selesai
1259,245,3,1,9,329,990,selesai
1260,143,3,6,16,299,9051,selesai
1261,468,3,6,18,64,5494,selesai
1262,117,1,1,1,274,1636,selesai
1263,659,3,1,11,87,5809,selesai
1264,728,2,4,19,423,7068,selesai
1265,79,2,2,12,268,5289,selesai
1266,760,3,4,9,431,9523,selesai
1267,1030,3,3,10,129,3953,selesai
1268,195,1,6,3,82,3452,selesai
1269,194,1,1,10,400,4556,pending
1270,448,1,6,7,446,2766,pending
1271,143,1,3,2,319,9236,selesai
1272,315,1,6,2,188,1173,pending
1273,87,1,1,14,295,6489,selesai
1274,114,3,3,14,259,492,selesai
1275,538,3,1,17,308,4921,selesai
1276,284,1,6,6,178,1824,selesai
1277,968,2,3,19,331,5678,selesai
1278,677,2,6,7,192,9797,selesai
1279,383,3,2,11,112,652,selesai
1280,403,2,1,1,148,8266,selesai
1281,673,3,2,7,312,152,selesai
1282,653,3,3,4,7,2370,selesai
1283,144,1,6,18,64,2838,selesai
1284,1083,2,6,15,310,2252,selesai
1285,297,1,3,2,410,4043,selesai
1286,1,1,1,18,21,6223,selesai
1287,1074,1,1,6,106,921,pending
1288,751,2,4,18,355,573,selesai
1289,975,2,6,15,221,8289,selesai
1290,339,3,4,19,401,4982,selesai
1291,816,1,3,17,170,3883,selesai
1292,410,1,6,17,175,7106,pending
1293,1007,1,1,16,122,7434,selesai
1294,1096,2,4,6,129,2832,selesai
1295,257,2,2,7,67,3686,selesai
1296,353,1,3,15,169,6643,selesai
1297,765,3,5,1,162,123,selesai
1298,131,1,6,3,57,9504,selesai
1299,480,1,1,3,366,4739,selesai
1300,931,3,4,16,120,4293,selesai
1301,17,3,5,9,214,728,pending
1302,923,1,2,11,393,1816,pending
1303,11,3,2,2,163,8922,selesai
1304,952,2,2,12,432,7500,selesai
1305,1076,3,6,7,365,3194,pending
1306,24,1,4,9,217,895,selesai
1307,100,1,4,15,81,1188,selesai
1308,291,2,2,14,72,6727,selesai
1309,308,1,5,17,206,296,pending
1310,523,2,3,5,72,5699,selesai
1311,330,2,2,3,316,4474,selesai
1312,290,3,2,17,15,9882,selesai
1313,441,1,4,4,297,4988,selesai
1314,873,3,4,10,23,6943,selesai
1315,445,3,4,12,86,8958,pending
1316,248,1,2,12,414,346,selesai
1317,1006,3,6,10,410,2789,selesai
1318,417,1,6,14,385,9570,selesai
1319,190,2,2,1,404,1280,selesai
1320,961,3,1,11,59,5519,selesai
1321,108,1,1,15,12,8381,selesai
1322,353,2,1,14,62,6338,selesai
1323,132,3,2,10,350,9724,selesai
1324,233,1,3,16,360,7987,selesai
1325,159,3,4,4,155,2935,selesai
1326,708,1,1,19,193,6372,selesai
1327,332,2,3,5,463,4325,selesai
1328,686,1,5,10,146,4102,selesai
1329,706,1,5,6,389,5945,selesai
1330,444,1,4,1,439,3090,pending
1331,66,2,3,11,265,9605,selesai
1332,984,2,5,14,214,2528,selesai
1333,662,1,1,17,213,3972,selesai
1334,720,2,2,14,119,2231,selesai
1335,427,3,6,8,345,8022,selesai
1336,399,1,1,9,194,5219,selesai
1337,138,1,1,14,443,9224,selesai
1338,659,1,3,7,459,9942,selesai
1339,716,3,3,9,199,3144,pending
1340,84,3,2,9,254,2722,selesai
1341,125,3,4,18,53,6107,selesai
1342,554,1,6,9,434,5753,selesai
1343,804,2,6,17,47,8430,selesai
1344,729,2,6,2,233,9604,selesai
1345,543,3,5,13,154,4976,pending
1346,268,2,1,20,6,2675,selesai
1347,482,2,1,15,127,2000,pending
1348,717,3,4,14,19,1992,pending
1349,940,2,5,3,45,4298,selesai
1350,313,3,1,14,398,6826,pending
1351,1050,1,4,18,24,9642,selesai
1352,546,2,4,12,331,4944,selesai
1353,809,1,1,16,132,5903,selesai
1354,600,3,5,19,128,6457,selesai
1355,572,2,1,3,139,6077,selesai
1356,121,2,2,7,384,7575,selesai
1357,479,2,5,17,11,8252,selesai
1358,499,3,4,4,112,4628,selesai
1359,15,3,1,1,105,3215,selesai
1360,595,2,5,11,183,3603,selesai
1361,472,1,5,1,150,6704,pending
1362,368,1,5,16,474,9628,selesai
1363,1032,2,3,16,344,4194,selesai
1364,590,2,3,9,332,9834,pending
1365,41,1,1,13,176,2625,selesai
1366,903,1,5,7,145,2417,selesai
1367,454,3,6,6,199,3644,selesai
1368,68,1,5,12,81,8374,selesai
1369,1071,2,6,7,5,1573,selesai
1370,982,3,5,14,477,4950,selesai
1371,635,2,5,7,486,8040,selesai
1372,1008,1,5,16,396,5383,selesai
1373,632,3,5,8,273,3120,selesai
1374,654,2,6,15,300,7128,selesai
1375,976,1,4,13,447,2241,selesai
1376,713,2,6,4,309,3431,selesai
1377,822,3,4,4,342,2587,selesai
1378,898,2,4,20,52,3175,selesai
1379,799,2,2,3,112,4999,selesai
1380,892,1,6,20,268,2481,selesai
1381,84,2,5,20,71,1589,selesai
1382,503,3,3,4,424,5001,selesai
1383,918,1,5,16,396,384,selesai
1384,295,2,2,6,81,8256,selesai
1385,191,3,2,7,350,7463,selesai
1386,353,1,2,13,491,6754,pending
